REGION,COUNCIL,WARD,SCHOOL NAME,ENROLMENT,TEACHERS,QPTR
TANGA,Lushoto,Gare,BALOZI MSHANGAMA,182,15,12
TANGA,Lushoto,Gare,GARE,192,19,10
TANGA,Lushoto,Gare,MASANGE JUU,396,18,22
TANGA,Lushoto,Ngulwi,KITALA,145,21,7
TANGA,Lushoto,Ngulwi,NGULWI,166,17,10
TANGA,Lushoto,Ubiri,UBIRI,555,37,15
TANGA,Lushoto,Kwemashai,KWEMASHAI,235,16,15
TANGA,Lushoto,Malindi,MTUMBI,387,15,26
TANGA,Lushoto,Kwemshasha,KISABA,390,11,35
TANGA,Lushoto,Mwangoi,SHITA,273,22,12
TANGA,Lushoto,Lukozi,LUKOZI,449,20,22
TANGA,Lushoto,Manolo,MANOLO,274,15,18
TANGA,Lushoto,Manolo,NYWELO,168,13,13
TANGA,Lushoto,Manolo,SHUME,196,11,18
TANGA,Lushoto,Mlalo,NGAZI,227,10,23
TANGA,Lushoto,Dule' M',KWEMARAMBA,466,25,19
TANGA,Lushoto,Shume,GOLOGOLO,143,11,13
TANGA,Lushoto,Shume,HAMBALAWEI,85,21,4
TANGA,Lushoto,Shume,MAVUMO,144,13,11
TANGA,Lushoto,Shume,VITI,111,13,9
TANGA,Lushoto,Hemtoye,HEMTOYE,131,11,12
TANGA,Lushoto,Hemtoye,MSALE,128,13,10
TANGA,Lushoto,Lushoto,LUSHOTO,252,24,11
TANGA,Lushoto,Lushoto,SHAMBALAI,968,41,24
TANGA,Lushoto,Magamba,MAGAMBA,275,19,14
TANGA,Lushoto,Magamba,PRINCE CLAUS,170,19,9
